,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Education level,Nature,Reporting Type,Sex,Type of skill,Units
2724,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),513,Europe and Northern America,2020,83.41062,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,SKILL_READ,PERCENT
2725,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),513,Europe and Northern America,2020,74.4347,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_MATH,PERCENT
2726,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),513,Europe and Northern America,2020,73.40302,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,SKILL_MATH,PERCENT
2727,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),513,Europe and Northern America,2020,74.76908,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,SKILL_MATH,PERCENT
2728,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),513,Europe and Northern America,2020,97.80539,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,GRAD23,C,G,BOTHSEX,SKILL_READ,PERCENT
2729,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),513,Europe and Northern America,2020,75.46638,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,SKILL_MATH,PERCENT
2730,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),513,Europe and Northern America,2020,98.19328,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,GRAD23,C,G,FEMALE,SKILL_READ,PERCENT
2731,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),513,Europe and Northern America,2020,96.93732,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,SKILL_READ,PERCENT
2732,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),513,Europe and Northern America,2020,95.42063,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,SKILL_READ,PERCENT
2733,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),513,Europe and Northern America,2020,83.23947,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,GRAD23,C,G,FEMALE,SKILL_MATH,PERCENT
2734,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),513,Europe and Northern America,2020,83.30132,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,GRAD23,C,G,MALE,SKILL_MATH,PERCENT
2735,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),513,Europe and Northern America,2020,83.2704,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,GRAD23,C,G,BOTHSEX,SKILL_MATH,PERCENT
2736,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),513,Europe and Northern America,2020,74.10661,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,SKILL_MATH,PERCENT
2737,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),513,Europe and Northern America,2020,74.43785,2015-2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,SKILL_MATH,PERCENT
2738,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),516,Namibia,2006,5.7,2006,Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ). Students achieving at least proficiency Level 5. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,SKILL_MATH,PERCENT
2739,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),516,Namibia,2006,6.9,2006,Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ). Students achieving at least proficiency Level 5. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,SKILL_MATH,PERCENT
2740,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),516,Namibia,2006,35.7,2006,Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ). Students achieving at least proficiency Level 5. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_READ,PERCENT
2741,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),516,Namibia,2006,39.6,2006,Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ). Students achieving at least proficiency Level 5. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,SKILL_READ,PERCENT
2742,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),516,Namibia,2006,31.6,2006,Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ). Students achieving at least proficiency Level 5. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,SKILL_READ,PERCENT
2743,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),516,Namibia,2006,6.2,2006,Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ). Students achieving at least proficiency Level 5. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_MATH,PERCENT
2744,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),516,Namibia,2013,6.8,2013,Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ). Students achieving at least proficiency Level 5. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,SKILL_MATH,PERCENT
2745,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),516,Namibia,2013,30.9,2013,Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ). Students achieving at least proficiency Level 5. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,SKILL_READ,PERCENT
2746,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),516,Namibia,2013,39.1,2013,Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ). Students achieving at least proficiency Level 5. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,SKILL_READ,PERCENT
2747,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),516,Namibia,2013,34.9,2013,Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ). Students achieving at least proficiency Level 5. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_READ,PERCENT
2748,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),516,Namibia,2013,6.4,2013,Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ). Students achieving at least proficiency Level 5. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_MATH,PERCENT
2749,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),516,Namibia,2013,6.0,2013,Southern and Eastern Africa Consortium for Monitoring Educational Quality (SACMEQ). Students achieving at least proficiency Level 5. Grade 6 Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,SKILL_MATH,PERCENT
2750,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),524,Nepal,2017,99.5,2017,National Assessment of Student Achievement (NASA). Grade 8. MLP = Level 2 Basic Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,SKILL_READ,PERCENT
2751,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),524,Nepal,2017,97.9,2017,National Assessment of Student Achievement (NASA). Grade 8. MLP = Level 2 Basic Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,SKILL_MATH,PERCENT
2752,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),524,Nepal,2018,80.0,2018,National Assessment of Student Achievement (NASA). Grade 5. MLP = Level 1 Basic Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_READ,PERCENT
2753,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),524,Nepal,2018,67.8,2018,National Assessment of Student Achievement (NASA). Grade 5. MLP = Level 1 Basic Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_MATH,PERCENT
2754,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),528,Netherlands,2000,90.47414,2000,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,SKILL_READ,PERCENT
2755,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),528,Netherlands,2000,94.17,2000,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,SKILL_READ,PERCENT
2756,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),528,Netherlands,2000,93.57,2000,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,SKILL_MATH,PERCENT
2757,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),528,Netherlands,2000,93.77527,2000,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,SKILL_MATH,PERCENT
2758,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),528,Netherlands,2000,93.89,2000,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,SKILL_MATH,PERCENT
2759,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),528,Netherlands,2000,86.84,2000,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,SKILL_READ,PERCENT
2760,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),528,Netherlands,2001,98.88949,2001,Progress in International Reading Literacy Study (PIRLS). Students achieving at least low International Benchmark. Grade 4 Data extracted on 13 April 2021.,,PRIMAR,C,G,MALE,SKILL_READ,PERCENT
2761,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),528,Netherlands,2001,99.2274,2001,Progress in International Reading Literacy Study (PIRLS). Students achieving at least low International Benchmark. Grade 4 Data extracted on 13 April 2021.,,PRIMAR,C,G,BOTHSEX,SKILL_READ,PERCENT
2762,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),528,Netherlands,2001,99.56111,2001,Progress in International Reading Literacy Study (PIRLS). Students achieving at least low International Benchmark. Grade 4 Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,SKILL_READ,PERCENT
2763,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),528,Netherlands,2003,85.73,2003,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,MALE,SKILL_READ,PERCENT
2764,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),528,Netherlands,2003,89.09377,2003,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,BOTHSEX,SKILL_MATH,PERCENT
2765,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),528,Netherlands,2003,88.33,2003,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,SKILL_MATH,PERCENT
2766,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),528,Netherlands,2003,91.43,2003,Programme for International Student Assessment (PISA). Students achieving at least proficiency Level 2. Modal grade for PISA: http://dx.doi.org/10.1787/888934038799 Data extracted on 13 April 2021.,,LOWSEC,C,G,FEMALE,SKILL_READ,PERCENT
2767,4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),528,Netherlands,2003,87.54818,2003,Trends in International Mathematics and Science Study (TIMSS). Students achieving at least Intermediate International Benchmark. Grade 4 Data extracted on 13 April 2021.,,PRIMAR,C,G,FEMALE,SKILL_MATH,PERCENT
